Title,Genre,Year,Rating,BoxOffice
movie7147,sci-fi,1996,4.7,74292
movie7148,animation,2009,3.8,81192
movie7149,thriller,1998,5.0,174161
movie7150,thriller,2015,2.2,162041
movie7151,sci-fi,2018,1.3,134279
movie7152,sci-fi,1999,3.5,187030
movie7153,animation,2023,1.3,67513
movie7154,comedy,1999,3.1,134731
movie7155,animation,1998,4.9,78470
movie7156,comedy,2010,3.7,68553
movie7157,sci-fi,2012,2.2,116309
movie7158,action,2024,4.1,150035
movie7159,romance,1990,3.5,56834
movie7160,romance,2008,4.6,44243
movie7161,action,2019,1.5,18604
movie7162,comedy,2020,1.5,82314
movie7163,drama,1995,2.7,85726
movie7164,action,1993,4.9,117781
movie7165,comedy,2008,4.7,114184
movie7166,comedy,1997,3.4,69930
movie7167,thriller,2000,3.2,100837
movie7168,animation,1991,1.8,19724
movie7169,thriller,2012,3.4,70418
movie7170,drama,2000,4.9,150642
movie7171,horror,2002,2.8,111811
movie7172,comedy,2014,3.4,80332
movie7173,drama,2023,1.5,11985
movie7174,animation,2012,2.4,10331
movie7175,romance,1996,1.8,130363
movie7176,animation,1993,4.1,158480
movie7177,animation,2003,4.7,98044
movie7178,animation,1998,4.0,132612
movie7179,action,2002,2.6,197000
movie7180,thriller,2014,4.9,104909
movie7181,thriller,2013,4.4,100746
movie7182,action,2004,2.8,93033
movie7183,sci-fi,2014,1.4,191964
movie7184,romance,2020,2.9,96553
movie7185,action,2009,2.6,185159
movie7186,horror,1990,4.4,133075
movie7187,sci-fi,2010,2.8,185049
movie7188,drama,2020,1.1,154673
movie7189,comedy,2020,3.4,64587
movie7190,drama,2016,3.1,175391
movie7191,romance,2008,3.4,195307
movie7192,sci-fi,2019,3.3,71873
movie7193,action,2011,2.3,163807
movie7194,thriller,1992,2.5,38380
movie7195,drama,1999,4.9,61779
movie7196,thriller,2008,1.3,134226
movie7197,sci-fi,2018,1.8,117183
movie7198,thriller,1998,4.9,100391
movie7199,animation,2022,4.6,29748
movie7200,romance,1995,4.8,183092
movie7201,animation,2009,3.1,81476
movie7202,comedy,2003,1.5,13617
movie7203,comedy,2013,4.8,94564
movie7204,action,2004,4.0,190632
movie7205,animation,1991,3.9,164627
movie7206,animation,2006,4.7,106547
movie7207,romance,2013,4.8,12139
movie7208,thriller,2000,4.0,18545
movie7209,sci-fi,2010,4.4,101160
movie7210,drama,2021,2.0,97957
movie7211,thriller,2022,3.0,153053
movie7212,comedy,2011,5.0,28226
movie7213,action,1997,4.5,140727
movie7214,action,2004,2.3,133376
movie7215,thriller,1991,1.3,99564
movie7216,animation,1999,2.8,167632
movie7217,action,2023,3.0,6974
movie7218,animation,1998,1.1,35709
movie7219,comedy,2015,3.8,11753
movie7220,sci-fi,1992,2.9,125863
movie7221,romance,2003,1.6,123761
movie7222,sci-fi,2019,1.7,125791
movie7223,romance,2005,3.7,167780
movie7224,sci-fi,2022,4.6,158656
movie7225,horror,2008,1.9,130333
movie7226,comedy,2014,3.9,36869
movie7227,sci-fi,2018,3.3,98949
movie7228,drama,1998,3.9,131915
movie7229,thriller,2020,3.1,42290
movie7230,thriller,1993,1.1,97595
movie7231,sci-fi,2022,2.0,109581
movie7232,sci-fi,2022,1.5,64017
movie7233,action,2002,4.2,185908
movie7234,drama,2020,3.2,130557
movie7235,comedy,1997,2.4,33902
movie7236,sci-fi,2006,2.8,27587
movie7237,comedy,2022,2.3,121975
movie7238,comedy,2001,1.8,120829
movie7239,animation,2004,4.8,61954
movie7240,romance,1990,3.7,145724
movie7241,action,2009,3.2,29424
movie7242,drama,2002,1.7,137810
movie7243,romance,1990,4.9,92984
movie7244,horror,1997,3.9,34687
movie7245,drama,2013,2.7,121403
movie7246,thriller,1992,3.5,7636
movie7247,romance,1992,4.4,18347
movie7248,action,2006,4.8,152235
movie7249,action,2023,1.7,121542
movie7250,sci-fi,2024,1.2,79889
movie7251,action,2000,4.5,147586
movie7252,drama,1997,1.0,20023
movie7253,animation,1991,1.2,102232
movie7254,romance,1991,1.9,67033
movie7255,romance,2022,3.8,128893
movie7256,thriller,1992,1.8,123142
movie7257,romance,2002,1.6,118601
movie7258,thriller,1997,4.5,137945
movie7259,thriller,2013,3.5,84824
movie7260,thriller,2005,1.2,167870
movie7261,sci-fi,2009,2.9,180725
movie7262,animation,1991,3.4,162983
movie7263,horror,1998,4.4,38564
movie7264,thriller,2019,2.0,152498
movie7265,animation,2000,2.3,19551
movie7266,thriller,2011,3.2,19929
movie7267,action,2004,4.5,23469
movie7268,action,1994,3.2,179012
movie7269,animation,2011,3.9,180010
movie7270,horror,2022,4.6,91313
movie7271,comedy,2014,3.2,96371
movie7272,sci-fi,1994,2.2,195390
movie7273,drama,2024,3.3,128432
movie7274,thriller,2001,1.4,97138
movie7275,romance,1999,4.5,79918
movie7276,sci-fi,1996,2.4,185519
movie7277,action,2011,3.7,153351
movie7278,comedy,2014,5.0,174804
movie7279,horror,2023,4.7,67688
movie7280,drama,1998,1.8,87327
movie7281,action,2004,4.6,110226
movie7282,action,2016,2.3,110605
movie7283,horror,1996,3.1,49387
movie7284,thriller,1990,4.2,106362
movie7285,comedy,2007,2.7,111310
movie7286,sci-fi,2011,2.4,96425
movie7287,romance,1994,4.4,164046
movie7288,horror,2002,3.1,16091
movie7289,romance,2013,1.1,25856
movie7290,thriller,2011,1.7,152243
movie7291,romance,2014,4.0,58165
movie7292,sci-fi,1999,1.3,70682
movie7293,romance,2013,4.7,58238
movie7294,comedy,2006,2.2,80073
movie7295,comedy,2001,3.5,76584
movie7296,horror,1992,1.3,187225
movie7297,animation,1995,3.4,115284
movie7298,animation,1993,4.9,42655
movie7299,animation,1999,4.8,130969
movie7300,thriller,2009,2.8,36828
movie7301,horror,1994,1.0,80552
movie7302,thriller,2011,1.7,5193
movie7303,drama,2013,4.0,23317
movie7304,sci-fi,2024,4.7,142503
movie7305,comedy,2019,3.1,66533
movie7306,animation,2016,1.5,143607
movie7307,horror,2014,4.8,191771
movie7308,action,2002,2.6,98751
movie7309,comedy,2000,3.1,158500
movie7310,action,1993,3.7,81235
movie7311,horror,1998,2.2,107212
movie7312,romance,2010,4.8,9192
movie7313,thriller,1996,1.9,55597
movie7314,sci-fi,2000,2.5,89136
movie7315,animation,1990,1.6,21362
movie7316,drama,1998,2.8,198896
movie7317,animation,2002,2.2,177268
movie7318,horror,2002,1.7,56756
movie7319,action,1994,3.7,32595
movie7320,sci-fi,1996,1.9,194695
movie7321,horror,2008,4.9,110269
movie7322,action,2014,1.7,158970
movie7323,romance,1997,4.2,37568
movie7324,sci-fi,1997,4.2,111321
movie7325,thriller,2002,4.9,7795
movie7326,animation,1998,1.8,139779
movie7327,sci-fi,1995,2.1,24418
movie7328,thriller,2014,2.3,74992
movie7329,action,2018,2.8,87535
movie7330,drama,2011,3.6,155999
movie7331,comedy,2013,4.7,125223
movie7332,romance,1995,4.6,6449
movie7333,thriller,2002,3.3,158120
movie7334,romance,1998,1.1,155045
movie7335,action,2012,1.0,100660
movie7336,thriller,1994,3.9,100060
movie7337,thriller,2000,4.7,45615
movie7338,comedy,2011,4.5,180353
movie7339,drama,1991,2.6,103398
movie7340,thriller,2018,4.7,197310
movie7341,comedy,2017,3.6,7775
movie7342,action,2006,2.9,182068
movie7343,romance,2012,2.4,94734
movie7344,horror,2015,2.8,161106
movie7345,drama,2012,2.1,31173
movie7346,romance,1992,2.8,59789
movie7347,horror,1994,2.0,40716
movie7348,animation,1994,3.3,67872
movie7349,comedy,2009,2.0,68753
movie7350,sci-fi,2006,4.0,181280
movie7351,thriller,1991,4.5,162636
movie7352,drama,2023,1.2,87730
movie7353,drama,1992,2.7,26618
movie7354,horror,1993,1.2,66518
movie7355,thriller,2015,1.0,154066
movie7356,drama,1992,4.8,173110
movie7357,drama,2013,3.6,168374
movie7358,action,2012,4.9,159281
movie7359,drama,2006,3.2,32500
movie7360,animation,2015,4.9,37051
movie7361,thriller,1991,2.8,183066
movie7362,thriller,2024,1.3,117349
movie7363,sci-fi,1991,2.6,56257
movie7364,sci-fi,1998,2.8,94995
movie7365,thriller,1994,2.9,34608
movie7366,romance,2012,2.0,26981
movie7367,drama,1997,2.4,62183
movie7368,comedy,2005,1.3,50375
movie7369,horror,2009,2.0,158459
movie7370,romance,2004,3.4,166373
movie7371,romance,1990,1.1,179818
movie7372,sci-fi,1996,4.7,191845
movie7373,sci-fi,2016,3.9,186532
movie7374,horror,1993,2.5,163930
movie7375,animation,2019,4.7,110612
movie7376,action,2006,2.8,115850
movie7377,sci-fi,1995,3.3,41527
movie7378,drama,2005,4.2,87433
movie7379,thriller,2003,2.8,68595
movie7380,romance,2022,2.7,116812
movie7381,sci-fi,2021,5.0,92151
movie7382,action,2017,4.4,30926
movie7383,comedy,2002,4.6,179526
movie7384,romance,2002,1.5,181396
movie7385,romance,1993,4.2,79880
movie7386,animation,2019,2.6,68699
movie7387,sci-fi,2011,2.8,190551
movie7388,romance,2024,1.2,52243
movie7389,thriller,2017,4.8,90128
movie7390,sci-fi,1990,3.3,145922
movie7391,drama,2007,2.8,189752
movie7392,romance,2009,1.7,10398
movie7393,comedy,2012,1.0,193594
movie7394,thriller,2016,2.2,111035
movie7395,action,2017,4.6,5315
movie7396,romance,2002,2.9,29397
movie7397,thriller,2022,3.5,94579
movie7398,romance,2007,2.1,36518
movie7399,action,2011,1.3,27680
movie7400,thriller,1996,3.3,176891
movie7401,thriller,1998,2.5,175278
movie7402,horror,2011,2.9,16154
movie7403,horror,2007,2.0,60509
movie7404,romance,2014,4.6,195972
movie7405,thriller,1996,4.5,131620
movie7406,action,2005,4.4,95192
movie7407,romance,1998,3.1,33438
movie7408,drama,2020,1.1,45999
movie7409,horror,2001,2.9,40589
movie7410,horror,2021,3.6,27648
movie7411,thriller,2021,4.0,95070
movie7412,horror,1997,2.2,67936
movie7413,horror,2011,1.9,180447
movie7414,thriller,1990,2.0,140200
movie7415,animation,2009,3.8,148734
movie7416,romance,2010,2.0,90630
movie7417,animation,2005,4.8,165264
movie7418,romance,2005,2.4,108736
movie7419,drama,2021,1.6,30086
movie7420,thriller,2008,4.2,25811
movie7421,drama,2007,1.1,78756
movie7422,sci-fi,2015,1.6,86913
movie7423,sci-fi,2002,1.9,147854
movie7424,romance,2002,1.0,139411
movie7425,animation,1991,1.5,34805
movie7426,sci-fi,2007,1.1,168588
movie7427,comedy,2015,4.9,173135
movie7428,drama,2019,4.3,9331
movie7429,horror,1996,2.2,183903
movie7430,action,2012,3.7,154347
movie7431,drama,2020,2.9,145548
movie7432,comedy,1995,4.1,12030
movie7433,action,2000,1.1,128504
movie7434,drama,2005,1.8,195459
movie7435,comedy,2007,1.1,105149
movie7436,thriller,1995,1.4,57464
movie7437,action,2020,3.4,162319
movie7438,action,1993,4.1,48216
movie7439,comedy,2008,1.3,86202
movie7440,thriller,2000,4.5,148573
movie7441,drama,2022,1.5,11874
movie7442,romance,2002,2.9,123582
movie7443,drama,2024,4.8,129354
movie7444,action,2006,1.8,23240
movie7445,drama,2011,2.7,33870
movie7446,thriller,1994,2.8,152322
movie7447,comedy,1998,4.9,25353
movie7448,comedy,1996,2.2,96405
movie7449,romance,2022,2.1,142089
movie7450,drama,2019,3.6,106468
movie7451,animation,1994,3.8,119410
movie7452,romance,1992,4.5,109554
movie7453,sci-fi,2016,1.7,6956
movie7454,animation,2016,4.3,88878
movie7455,thriller,1990,3.0,69072
movie7456,thriller,2024,4.5,156975
movie7457,comedy,2020,1.2,143217
movie7458,romance,2017,1.2,93054
movie7459,drama,2016,4.9,199158
movie7460,sci-fi,2015,1.1,144826
movie7461,animation,1990,3.5,15147
movie7462,comedy,2015,1.6,73626
movie7463,thriller,1999,3.6,128688
movie7464,thriller,2021,3.5,60424
movie7465,action,2005,1.8,197947
movie7466,animation,1999,1.5,74336
movie7467,animation,1997,3.4,183141
movie7468,romance,1992,2.5,81200
movie7469,horror,1996,1.2,104076
movie7470,sci-fi,1992,4.0,100700
movie7471,action,1998,2.9,83368
movie7472,drama,2002,4.6,66413
movie7473,sci-fi,2012,4.1,63735
movie7474,animation,2000,4.3,37054
movie7475,romance,2011,2.3,168909
movie7476,drama,2005,1.4,108909
movie7477,horror,2004,2.6,181802
movie7478,romance,2023,1.0,158510
movie7479,sci-fi,2024,4.3,171042
movie7480,drama,2022,4.2,109390
movie7481,drama,2022,2.9,136271
movie7482,action,2007,4.0,50860
movie7483,animation,2004,2.1,151596
movie7484,horror,2000,1.8,115867
movie7485,action,2008,1.4,161777
movie7486,animation,2004,3.7,88041
movie7487,sci-fi,2000,4.2,116447
movie7488,thriller,2024,1.2,115654
movie7489,sci-fi,2012,3.6,27938
movie7490,thriller,1994,4.9,32614
movie7491,thriller,2015,3.7,39251
movie7492,animation,2005,4.4,26104
movie7493,thriller,2023,2.3,46882
movie7494,animation,2005,1.9,79291
movie7495,romance,2014,1.1,14927
movie7496,action,2017,2.7,195622
movie7497,sci-fi,2011,4.2,121967
movie7498,action,2022,2.1,182664
movie7499,action,2021,4.0,130828
movie7500,comedy,2020,1.5,127984
movie7501,comedy,2006,1.2,85841
movie7502,romance,1993,4.5,139747
movie7503,romance,1992,2.7,30360
movie7504,thriller,1997,2.0,184392
movie7505,comedy,2005,4.4,42076
movie7506,action,1991,3.1,6715
movie7507,romance,1998,2.1,76651
movie7508,thriller,2000,3.1,150668
movie7509,horror,2023,4.2,116173
movie7510,drama,2023,4.7,118655
movie7511,comedy,1998,3.1,24182
movie7512,sci-fi,2003,3.0,10776
movie7513,action,1996,1.8,6968
movie7514,drama,2019,3.4,102140
movie7515,romance,1993,4.2,58635
movie7516,comedy,2021,4.1,101580
movie7517,comedy,2004,1.9,56002
movie7518,animation,2002,2.4,89466
movie7519,comedy,2017,3.2,196887
movie7520,sci-fi,2010,2.3,111446
movie7521,comedy,2001,2.9,84040
movie7522,animation,2017,4.1,68061
movie7523,animation,2017,1.9,81819
movie7524,sci-fi,2005,3.8,161484
movie7525,sci-fi,2004,4.9,84743
movie7526,drama,1998,4.6,167506
movie7527,romance,2002,3.7,158153
movie7528,action,1996,3.5,113319
movie7529,romance,2022,4.9,97579
movie7530,action,2021,2.1,60498
movie7531,sci-fi,2012,5.0,16731
movie7532,sci-fi,2020,3.0,146573
movie7533,comedy,2012,4.9,103274
movie7534,thriller,2006,4.9,75870
movie7535,animation,2016,1.4,128001
movie7536,romance,1994,4.7,160221
movie7537,romance,1997,1.2,66849
movie7538,action,1997,3.4,88262
movie7539,sci-fi,2009,1.9,62617
movie7540,animation,2018,2.7,111442
movie7541,drama,2014,2.7,121674
movie7542,comedy,2017,3.6,21855
movie7543,action,2007,4.2,77318
movie7544,thriller,2020,2.4,68334
movie7545,sci-fi,2002,4.5,24210
movie7546,comedy,2022,3.3,51838
movie7547,drama,1992,1.6,108571
movie7548,drama,2018,4.2,126403
movie7549,comedy,2013,4.1,162650
movie7550,animation,2017,2.6,80415
movie7551,action,2013,5.0,130088
movie7552,action,1995,1.1,9833
movie7553,thriller,1991,2.7,110739
movie7554,sci-fi,2011,1.2,155906
movie7555,animation,1992,2.4,142207
movie7556,action,1991,2.2,22402
movie7557,action,1996,2.1,34569
movie7558,sci-fi,2005,3.5,75795
movie7559,action,1994,2.2,59924
movie7560,romance,2016,4.8,96904
movie7561,horror,1993,3.2,92168
movie7562,horror,2004,2.1,23893
movie7563,romance,2022,3.9,15193
movie7564,sci-fi,2011,2.7,170746
movie7565,animation,2011,2.4,83811
movie7566,sci-fi,1990,1.4,109649
movie7567,animation,2023,3.3,147243
movie7568,horror,2016,3.6,153244
movie7569,thriller,2020,1.4,126084
movie7570,animation,2022,2.8,116515
movie7571,thriller,2013,3.1,123809
movie7572,action,2021,1.9,159887
movie7573,action,2004,2.9,196737
movie7574,animation,2023,4.4,24983
movie7575,sci-fi,2012,2.7,130144
movie7576,drama,2021,1.8,14792
movie7577,thriller,2019,4.2,47939
movie7578,sci-fi,2021,1.7,161547
movie7579,animation,2022,3.9,145494
movie7580,romance,2000,4.0,175371
movie7581,comedy,2024,1.5,66081
movie7582,drama,2012,4.2,184306
movie7583,horror,2016,1.8,34155
movie7584,action,1994,4.0,64909
movie7585,comedy,2011,4.5,161297
movie7586,romance,2005,4.6,198175
movie7587,drama,2012,1.1,23724
movie7588,action,1999,1.5,89953
movie7589,action,2006,3.8,184003
movie7590,sci-fi,1999,1.3,58830
movie7591,action,2005,3.8,175216
movie7592,horror,2019,4.4,189506
movie7593,drama,2006,3.2,78855
movie7594,comedy,2011,2.3,191364
movie7595,horror,1995,3.2,89807
movie7596,action,2008,1.8,106255
movie7597,action,2021,2.5,6990
movie7598,animation,2022,1.8,46560
movie7599,thriller,1994,1.7,7577
movie7600,horror,2014,3.0,136796
movie7601,horror,2015,1.7,129669
movie7602,animation,2015,2.3,33834
movie7603,comedy,2010,2.8,158682
movie7604,sci-fi,2002,3.1,135461
movie7605,action,1992,2.7,161380
movie7606,sci-fi,2008,2.0,115243
movie7607,thriller,2007,1.3,88527
movie7608,comedy,2013,2.4,155555
movie7609,comedy,2017,1.4,15763
movie7610,action,2018,2.8,199390
movie7611,horror,1992,3.5,118184
movie7612,animation,2000,1.1,158660
movie7613,drama,1991,1.3,6758
movie7614,animation,2017,4.6,108092
movie7615,drama,2008,3.7,11662
movie7616,comedy,2014,3.9,51201
movie7617,romance,2008,4.7,121827
movie7618,action,2015,3.1,10064
movie7619,thriller,2021,1.4,119363
movie7620,comedy,1997,4.4,145897
movie7621,horror,2013,1.6,44612
movie7622,romance,2018,2.0,126177
movie7623,sci-fi,2003,4.6,103797
movie7624,romance,1999,2.5,93290
movie7625,animation,2002,2.4,92838
movie7626,sci-fi,1998,1.1,22684
movie7627,thriller,2001,1.6,137956
movie7628,horror,2019,1.9,58259
movie7629,horror,2022,1.1,44938
movie7630,drama,2000,3.8,49481
movie7631,sci-fi,1996,4.2,168003
movie7632,action,1997,2.6,100893
movie7633,sci-fi,2022,3.9,18893
movie7634,animation,2015,1.6,190912
movie7635,comedy,2005,2.6,147173
movie7636,comedy,1993,3.1,80058
movie7637,comedy,2017,4.4,133931
movie7638,horror,2022,4.9,37309
movie7639,romance,2001,4.2,58722
movie7640,drama,2009,4.4,111188
movie7641,comedy,2002,3.3,18477
movie7642,romance,2008,2.1,146147
movie7643,animation,1998,4.7,95442
movie7644,thriller,1993,3.5,161642
movie7645,action,2005,4.8,118270
movie7646,action,2004,1.8,120306
movie7647,thriller,2015,1.1,114781
movie7648,romance,2006,1.1,37225
movie7649,action,2019,2.1,163244
movie7650,drama,2010,2.2,93996
movie7651,action,2008,2.9,5881
movie7652,action,2000,4.5,93800
movie7653,comedy,1992,4.1,118283
movie7654,comedy,2014,3.3,175830
movie7655,thriller,2013,4.5,77370
movie7656,romance,2017,1.4,171927
movie7657,comedy,2003,4.0,93012
movie7658,comedy,2015,4.1,21249
movie7659,animation,2020,1.7,196360
movie7660,animation,1991,3.7,53801
movie7661,thriller,1993,4.9,11985
movie7662,romance,1998,1.9,195628
movie7663,thriller,2013,4.3,33179
movie7664,animation,2017,4.1,103738
movie7665,romance,2007,3.1,123502
movie7666,sci-fi,2013,4.6,159101
movie7667,sci-fi,2000,3.7,95604
movie7668,romance,2001,1.3,195638
movie7669,animation,2008,1.8,148583
movie7670,action,2019,4.4,81316
movie7671,horror,2009,3.3,8235
movie7672,horror,2016,4.2,178131
movie7673,sci-fi,2022,4.3,92339
movie7674,romance,2022,2.8,118920
movie7675,sci-fi,2019,2.0,171195
movie7676,action,2004,2.1,31821
movie7677,action,1992,3.5,169202
movie7678,action,2012,3.4,62946
movie7679,comedy,2024,4.7,165611
movie7680,comedy,1995,1.2,8852
movie7681,sci-fi,2023,4.2,18112
movie7682,romance,2008,1.0,68407
movie7683,action,2007,5.0,82251
movie7684,drama,1994,2.5,35955
movie7685,horror,2009,3.1,60444
movie7686,horror,2016,4.0,116723
movie7687,horror,2017,3.6,68389
movie7688,horror,2016,1.3,92631
movie7689,sci-fi,2006,3.6,137055
movie7690,thriller,1991,2.6,15530
movie7691,animation,1997,4.7,23911
movie7692,thriller,2019,1.7,142050
movie7693,comedy,1999,1.0,112936
movie7694,animation,2020,3.5,34104
movie7695,drama,2024,2.3,79423
movie7696,animation,1994,1.8,20775
movie7697,drama,2013,2.2,168319
movie7698,thriller,2002,1.7,49979
movie7699,drama,2018,1.8,183327
movie7700,thriller,2018,4.0,79452
movie7701,sci-fi,2021,4.3,150875
movie7702,sci-fi,2017,2.2,159967
movie7703,sci-fi,2017,3.4,156963
movie7704,comedy,1990,3.1,56377
movie7705,comedy,2023,3.7,124538
movie7706,comedy,2009,1.5,191122
movie7707,drama,2018,2.2,80376
movie7708,drama,2009,2.9,132581
movie7709,thriller,1997,2.5,63816
movie7710,sci-fi,1991,1.0,196070
movie7711,drama,2024,4.0,89291
movie7712,horror,2011,4.7,108075
movie7713,comedy,2020,2.6,7402
movie7714,comedy,1993,4.3,35427
movie7715,horror,1995,2.4,32676
movie7716,comedy,1996,4.9,27487
movie7717,drama,2022,3.8,55629
movie7718,horror,2015,1.9,115256
movie7719,drama,1995,1.6,124719
movie7720,romance,1995,4.8,75483
movie7721,comedy,2014,4.0,199932
movie7722,thriller,2010,3.6,117804
movie7723,action,2022,1.7,108351
movie7724,romance,1993,2.1,61548
movie7725,animation,1997,3.3,142981
movie7726,thriller,1990,1.6,166138
movie7727,comedy,2002,4.0,48460
movie7728,drama,2012,2.4,5956
movie7729,drama,2019,2.7,38302
movie7730,action,2013,2.3,189099
movie7731,animation,2003,2.7,88670
movie7732,sci-fi,2023,1.8,59308
movie7733,comedy,2018,2.0,8053
movie7734,sci-fi,1997,2.3,71335
movie7735,animation,1997,2.1,14646
movie7736,sci-fi,2003,2.8,111193
movie7737,thriller,1994,2.5,122330
movie7738,romance,2018,3.0,8262
movie7739,animation,2003,3.8,73506
movie7740,romance,2020,3.2,193844
movie7741,comedy,2010,3.8,107408
movie7742,action,2019,1.7,46509
movie7743,action,2004,2.0,83093
movie7744,sci-fi,1990,2.9,10554
movie7745,drama,2006,3.3,149254
movie7746,drama,2006,2.1,170957
movie7747,thriller,2012,3.3,59579
movie7748,romance,2022,4.5,172083
movie7749,action,1999,3.1,195252
movie7750,romance,1995,2.4,91754
movie7751,romance,1991,1.4,44839
movie7752,animation,2014,2.2,112866
movie7753,animation,2024,3.4,58026
movie7754,animation,2003,3.6,64143
movie7755,comedy,2000,4.8,162104
movie7756,animation,2000,2.1,173743
movie7757,comedy,2004,4.8,71684
movie7758,romance,1990,3.0,56134
movie7759,thriller,1991,1.6,146476
movie7760,drama,2013,4.4,139653
movie7761,horror,2005,2.6,182238
movie7762,action,1993,2.9,111398
movie7763,action,2000,2.7,164293
movie7764,romance,2011,4.4,12017
movie7765,action,2012,1.4,187449
movie7766,sci-fi,1994,2.3,82851
movie7767,horror,1996,4.6,26606
movie7768,sci-fi,1994,2.5,60260
movie7769,drama,2008,2.1,55906
movie7770,thriller,1994,4.0,83396
movie7771,sci-fi,2010,4.3,67155
movie7772,drama,2017,4.4,193892
movie7773,thriller,2020,4.7,133322
movie7774,thriller,2013,1.5,177517
movie7775,drama,2021,3.3,66742
movie7776,romance,2022,2.4,62989
movie7777,action,2004,2.0,49983
movie7778,comedy,2023,2.0,51899
movie7779,drama,2014,3.7,148852
movie7780,action,2015,2.7,108675
movie7781,romance,1997,3.0,56646
movie7782,comedy,1993,4.2,164997
movie7783,action,2001,1.2,66874
movie7784,comedy,2016,2.8,172981
movie7785,comedy,1994,4.2,192829
movie7786,romance,1991,1.1,100103
movie7787,horror,2002,2.6,43754
movie7788,animation,2020,3.8,153853
movie7789,romance,2002,1.4,37201
movie7790,comedy,2018,1.0,50018
movie7791,animation,2021,2.1,35876
movie7792,horror,2022,1.0,150271
movie7793,sci-fi,1996,3.6,186064
movie7794,sci-fi,2024,1.9,94786
movie7795,drama,2006,1.1,134922
movie7796,horror,2016,2.6,68413
movie7797,sci-fi,2024,3.4,6024
movie7798,romance,2013,4.6,6746
movie7799,thriller,2010,4.7,64991
movie7800,horror,2018,2.0,175285
movie7801,thriller,2017,4.0,140593
movie7802,romance,2002,4.1,127906
movie7803,horror,2024,2.8,159399
movie7804,drama,2003,3.0,89766
movie7805,sci-fi,2008,4.4,86432
movie7806,thriller,1993,1.7,157141
movie7807,horror,2011,4.2,186591
movie7808,action,2023,1.8,12797
movie7809,drama,2022,1.2,194807
movie7810,drama,2024,1.5,96399
movie7811,romance,2016,3.5,179660
movie7812,animation,1992,2.3,46231
movie7813,animation,2009,1.6,70447
movie7814,horror,2013,2.5,39705
movie7815,animation,2000,3.3,179577
movie7816,animation,2001,1.3,32832
movie7817,drama,2021,4.3,95787
movie7818,sci-fi,2008,4.9,8079
movie7819,horror,2010,2.9,137523
movie7820,sci-fi,2003,1.3,131834
movie7821,sci-fi,2003,2.3,175853
movie7822,horror,2003,3.9,79436
movie7823,comedy,1992,3.2,85884
movie7824,horror,2000,1.9,110806
movie7825,comedy,2021,3.4,31326
movie7826,horror,2008,3.0,75394
movie7827,comedy,2019,1.3,5964
movie7828,drama,2004,1.2,81578
movie7829,thriller,2020,3.6,28663
movie7830,sci-fi,2007,2.2,121610
movie7831,action,1991,1.6,115062
movie7832,romance,2010,3.0,25015
movie7833,animation,1997,3.5,115449
movie7834,thriller,2012,3.6,107362
movie7835,comedy,1996,1.4,67503
movie7836,animation,2003,4.9,158644
movie7837,animation,1994,5.0,40960
movie7838,romance,2024,3.9,67816
movie7839,action,1991,1.6,82701
movie7840,sci-fi,2012,4.2,31864
movie7841,romance,1994,4.1,111066
movie7842,sci-fi,2007,3.0,188261
movie7843,sci-fi,2008,1.5,166660
movie7844,animation,2005,2.4,175203
movie7845,comedy,2023,3.8,25649
movie7846,drama,1999,3.6,40193
movie7847,drama,2005,4.5,168510
movie7848,drama,2014,3.0,109552
movie7849,action,1997,2.5,83381
movie7850,thriller,2014,4.2,164360
movie7851,sci-fi,2024,2.1,14673
movie7852,action,2012,2.2,169535
movie7853,thriller,2018,3.6,125068
movie7854,drama,2015,1.5,182742
movie7855,action,1994,5.0,78958
movie7856,comedy,2014,3.9,144017
movie7857,comedy,2010,4.9,141605
movie7858,romance,2016,4.0,198936
movie7859,horror,1993,2.3,85091
movie7860,sci-fi,2003,3.3,180152
movie7861,thriller,1996,2.6,63660
movie7862,horror,2019,2.1,172877
movie7863,romance,2010,2.7,177650
movie7864,sci-fi,1997,4.9,62749
movie7865,animation,2020,4.2,80237
movie7866,action,1995,2.9,177694
movie7867,animation,1995,1.3,119191
movie7868,comedy,2002,2.6,44719
movie7869,sci-fi,2010,1.0,95641
movie7870,thriller,2019,3.7,152721
movie7871,thriller,1993,1.7,105615
movie7872,action,2007,1.5,40461
movie7873,horror,1998,4.7,154344
movie7874,action,1991,1.9,163471
movie7875,comedy,2009,1.0,9706
movie7876,action,2001,2.1,10112
movie7877,romance,2014,4.2,81747
movie7878,sci-fi,2002,3.4,46138
movie7879,action,2007,3.6,123642
movie7880,animation,2018,1.3,195948
movie7881,thriller,2002,3.7,32478
movie7882,comedy,2003,2.4,34491
movie7883,drama,1991,4.0,8597
movie7884,romance,2012,2.7,65897
movie7885,horror,2019,4.3,97564
movie7886,drama,2024,4.7,16933
movie7887,thriller,1993,2.1,55240
movie7888,romance,1993,2.4,21009
movie7889,comedy,2011,1.1,133678
movie7890,action,2017,2.4,195264
movie7891,drama,1991,1.9,11783
movie7892,horror,1995,2.7,61334
movie7893,animation,2017,1.6,47417
movie7894,horror,2001,2.8,189479
movie7895,drama,2009,3.4,138862
movie7896,action,2023,3.0,78676
movie7897,action,2000,4.0,189906
movie7898,romance,1996,4.5,71869
movie7899,comedy,2008,3.9,162316
movie7900,horror,2021,4.8,183421
